message_id,message,Constructiveness,Justification,Justification_internal,Justification_external,Relevance,Reciprocity,Empathy_Respect,Uncivil_abuse
257,@USER @USER . When will @USER @USER @USER stop taking @USER #BloodMoney @USER ?,0,0,0,0,NA,0,0,0
258,@USER @USER ... that is beyond immoral. I've been a life long Democrat but I have always respected you. Never doubted where your hear was.,0,1,1,0,1,NA,NA,0
259,"@USER @USER ....talk about bowing down to China, Marco...you and your GOP friends are going to raise the deficit at fever pitch rates, thus making us even more dependent on borrowing from China.  This is criminal!!!",0,1,0,0,1,0,0,0
261,@USER @USER @USER   denounce Alex Jones. https://t.co/EqOBz2ByrD,0,0,0,0,1,0,0,0
262,=@USER @USER @USER   McCain stock is risking.,0,1,0,0,1,NA,1,NA
263,"@USER @USER @USER  ""Come on Man!""  #thisweek",0,1,0,0,NA,NA,NA,0
264,@USER @USER @USER  @USER @USER Do your job. Impeach him before he does more damage to nation. Have courage. https://t.co/8W6AfmTA76,1,1,1,0,1,1,1,NA
265,"@USER @USER @USER  @USER @USER Why are you doing this to most of the nation? Repulsive House and Senate, replete with sexual predators? https://t.co/SI09t17whb",0,1,0,0,1,NA,1,NA
266,"@USER @USER @USER  Amnesty is nothing less than 'outsourced humanity' when we have so many Americans in need... homeless families, veterans... NO #DACA NO #amnesty NO #DreamActNow #MAGA Americans first! https://t.co/Tds6WqgDCp",0,1,0,0,1,0,0,0
267,"@USER @USER @USER  Chucky you Tweet Crap, You are a Obstructionist, &amp; You are Needy for Attention. In the end you are just a Hack who hopefully has seen the end of his political career You Are But a Mouth For the Democratic/ Liberal Mismanaged Carniva",0,1,0,0,1,NA,1,NA
268,@USER @USER @USER  did you not clearly hear that the sham of a HC bill is not adequate??? 1/,0,1,0,0,NA,NA,1,NA
269,@USER @USER @USER  DON'T SCREW UP TAX REFORM. Last chance,0,1,0,0,1,NA,1,1
270,@USER @USER @USER  https://t.co/2c5TkC6od2,0,1,0,0,1,NA,1,NA
271,@USER @USER @USER  https://t.co/DkRNkhpeRa,0,1,0,1,NA,NA,NA,0
272,@USER @USER @USER  https://t.co/DuudYOISyb,0,1,0,0,NA,NA,1,0
273,@USER @USER @USER  https://t.co/lB9Os3InKR,0,1,0,0,NA,0,0,0
274,@USER @USER @USER  is a fuckboi and we all know he NEVER takes responsibility for anything!!,0,0,0,0,0,0,0,NA
275,"@USER @USER @USER  Watch this, all of you. Then, tell us why you still support a POTUS who's dragging America to hell. https://t.co/F1pBlEqJpU",0,1,0,0,1,0,0,NA
286,"@USER @USER @USER ""And then there's the swamp faction of Republican majority"". https://t.co/bEZKRhyB7b",0,1,0,0,1,1,1,NA
287,"@USER @USER @USER ""Old"" has no negative connotation any more than short or tall. It is a defining characteristic. And it's also subjective.",0,0,0,0,0,0,NA,0
289,"@USER @USER @USER ""The U.S. government had a monthly budget surplus of $49 billion in January, down slightly from the same month last year. For the fiscal year to date, the government<U+FFFD>s deficit is $176 billion, up from $159 billion in the year-ago",0,1,0,0,1,0,NA,0
290,@USER @USER @USER #AlabamaVoters sent a clear message on Tuesday by electing #DougJones They DISSAPROVE of the #TaxScamBill,0,1,0,0,1,NA,NA,NA
291,@USER @USER @USER #BoycottMaineTourism https://t.co/S4vdTFSiLj,0,0,0,0,1,0,0,0
292,@USER @USER @USER #CHIP expires TOMORROW #ExtendCHIP https://t.co/XJo3wF5mrV,0,0,0,0,1,NA,1,NA
293,@USER @USER @USER #DemsAreTheCaringParty #RepubsAreTraitors #25thAmendmentNow #TheResistancePowersOn #DumpRepubs20182020 #TheDangerousCaseOfDonaldTrump,0,1,0,0,1,NA,1,0
294,@USER @USER @USER #DorkAlert,0,0,0,0,0,0,0,0
295,@USER @USER @USER #FakeWhiteHouseNunesMemo.  You really screwed the pooch on this one.  #FakeWhiteHouseNunesMemo is one big nothing. https://t.co/4P3lm4f3vo,0,1,0,1,1,NA,1,NA
296,@USER @USER @USER #GOPtraitors should fight fires instead of supporting #racism &amp; #oppression. https://t.co/tFf4qhjyi8,0,1,0,0,NA,NA,NA,NA
297,@USER @USER @USER #HILLARY+GRAND-CLAN-LEADER.....DEM-PARTY=YEARS&amp; YEARS OF SLAVERY &amp; NATIONAL SOCIALISM...SYNONYMOUS-W/HITLER.............. https://t.co/qZkIofSzpC,0,1,0,0,1,1,1,1
298,@USER @USER @USER #KeepFlyingSafe https://t.co/W0LuGtBoxQ,0,0,0,0,1,0,0,0
299,@USER @USER @USER #MedicareForAll https://t.co/DdjZ1pbbLg,0,0,0,0,1,0,0,0
300,@USER @USER @USER #Parscale sells out https://t.co/G85hqSVTip,0,1,0,0,1,1,1,NA
301,@USER @USER @USER #PlannedParenthood kills and who supports?,0,0,0,0,1,NA,NA,0
303,@USER @USER @USER #SchumerShutdown #SchumerShutdown #SchumerShutdown #SchumerShutdown #SchumerShutdown #SchumerShutdown #SchumerShutdown #SchumerShutdown #SchumerShutdown #SchumerShutdown #SchumerShutdown #SchumerShutdown #SchumerShutdown #SchumerShutdown,0,1,0,0,1,0,0,NA
305,@USER @USER @USER #TheMiddleClassTrojanHorse #TheMiddleClassTrojanHorse #TheMiddleClassTrojanHorse #TheMiddleClassTrojanHorse #TheMiddleClassTrojanHorse #TheMiddleClassTrojanHorse #TheMiddleClassTrojanHorse #TheMiddleClassTrojanHorse,0,0,0,0,1,NA,0,0
306,@USER @USER @USER #TrumpShutdown HE HAS NO CLUE WHAT HE IS DOING,0,1,0,0,1,NA,1,NA
307,@USER @USER @USER #WallStreet #TaxReform no matter how much you &amp; your friends try to discredit me &amp; try to make me look like I'm a criminal,0,1,0,0,1,NA,1,NA
308,"@USER @USER @USER $14,99 x minut   am online now link in my bio",0,0,0,0,0,0,0,0
309,@USER @USER @USER $140mil networth fr govt job? Give SF homeless ur #crumbs @USER @USER @USER @USER @USER @USER @USER,0,0,0,0,1,0,0,0
310,@USER @USER @USER &amp; @USER this is unacceptable! You must vote no on this terrible bill!,0,1,1,0,1,NA,1,NA
311,@USER @USER @USER &amp; Trancparency &amp; Clintons Soros BHO &amp; Bushs &amp; Debbie wasseman &amp;more injail,0,1,0,0,NA,NA,NA,NA
312,"@USER @USER @USER &lt;eyeroll&gt;  Get a hearing aid and then take a remedial course in comprehension.  You need both, desperately.  No joke.  SAD.",0,1,0,0,NA,NA,NA,NA
313,"@USER @USER @USER (1) Hatch! Ya, you really should READ news articles (AND Tax Bills!) BEFORE you PRAISE them! YOU have totally 'LOST IT',(if you ever HAD...",0,1,0,0,1,1,1,1
314,@USER @USER @USER ....pull a @USER and support the Racist policies that allign with those Nazi ideas. White supremacists don't have a color or creed.,0,1,0,0,1,NA,1,NA
315,"@USER @USER @USER ...and you are a moron that can<U+FFFD>t even reference the right person.  Air may be thin in Utah, but you may want to visit there because NY has you in a daze.",0,0,0,0,0,0,0,NA
316,"@USER @USER @USER .@USER recommends @USER appoint VA's member to a reduced #wmata board, not VA Governor. Members can get consensus candidate",0,1,0,0,1,NA,1,NA
317,@USER @USER @USER .@USER seems to forget he would not be speaker under president Hildabeast.,0,0,0,0,1,NA,NA,NA
318,@USER @USER @USER .how are u going 2vote on healthcare this time around? We're watching #nosenate4uin18,0,1,0,0,1,NA,0,0
319,@USER @USER @USER @USER 'Grand Old Party'!,0,0,0,0,NA,0,1,0
320,@USER @USER @USER @USER --@USER deliberately endangers the public: Tens of thousands with outstanding warrants purged from background check database for gun purchases https://t.co/6JrxLhwTJ1,0,1,0,0,1,0,0,0
321,"@USER @USER @USER @USER - The Alaskans owned by Big Oil. There State gets a minor vote representation in Senate. But, here they r on stage. POTUS photo op props, two women &amp; a black man r the first to praise TWITLER. https://t.co/BOW48SoVoO",0,1,0,0,1,0,0,0
322,=@USER @USER @USER @USER - The tax bill does not need minor tweaks - it needs A complete rewrite. Just say no.,0,1,0,0,1,1,1,1
323,@USER @USER @USER @USER  ... always above the law - the nice guys of the suckers of the world in this woman's view,0,1,0,0,1,NA,1,NA
324,@USER @USER @USER @USER  @USER May I request that you start the meeting with a brief statement about the taxpayer costs associated wlth this mtg!,0,0,0,0,1,NA,NA,0
325,=@USER @USER @USER @USER  @USER Trumps tax plan is flawed only The wealthiest will get A tax break.,0,1,0,0,1,NA,NA,0
326,@USER @USER @USER @USER  https://t.co/4VTzxZdj8x,0,0,0,0,0,0,0,0
327,@USER @USER @USER @USER  https://t.co/e9RH2KmFeQ,0,0,0,0,0,0,0,0
328,@USER @USER @USER @USER  https://t.co/ednhliQufx,0,1,0,0,1,NA,NA,NA
329,@USER @USER @USER @USER  https://t.co/g4FfPkBpWg,0,1,0,0,1,NA,NA,NA
330,@USER @USER @USER @USER  https://t.co/RSnqLDcaKJ,1,1,0,0,1,NA,1,NA
331,@USER @USER @USER @USER  Speier is a gasbag and a disgrace. Uncle Felix would have had her up against the wall. It's the last stand for u hypocridiots,0,1,0,0,1,1,1,NA
332,@USER @USER @USER @USER  Stolen from a FB friend. #TheResistance https://t.co/b1duioLXZ7,0,0,0,0,NA,0,0,0
333,@USER @USER @USER @USER  this is a town hall want to try one? Coward! https://t.co/NswKLxIFvh,0,1,0,1,1,1,1,1
334,@USER @USER @USER @USER  when does this end? Is our country that far gone? @USER and American people r under attack https://t.co/pGNQqghOb4,0,0,0,0,1,NA,0,0
335,@USER @USER @USER @USER  you're now the party of violent extremists anti American hate https://t.co/oXzZWY5VIw,0,1,0,0,1,0,0,NA
340,"@USER @USER @USER @USER ""AT&amp;T was the first company to go public with its plans to pass along  coming tax savings to workers, saying once the tax bill is passed it  would pay a special $1,000 bonus to more than 200,000 of its  non-management workers.""",0,1,0,0,1,NA,1,NA
341,"@USER @USER @USER @USER ""If"" is the  question, does not mean he will be.  Y choose that as the cut off,...  Lots of 25th talk this week.",0,1,0,0,1,NA,1,NA
342,"@USER @USER @USER @USER ""Lock her up""",0,1,0,0,1,NA,1,NA
343,"@USER @USER @USER @USER ""One death is a tragedy but one million is not great for GDP growth""",0,0,0,0,1,0,0,0
344,"@USER @USER @USER @USER ""You did not remove and you enabled a racist President who was soft on  pedofiles"" That's it. nothing else matters That is your legacy. When you  meet God tell him that is what you did. History will remember you for  nothing but th",0,0,0,0,1,NA,0,NA
345,@USER @USER @USER @USER #bot #russianbot #ignorebot,0,1,1,0,1,1,1,NA
346,@USER @USER @USER @USER #HRC should have chosen #Castro. On that we can agree.,0,0,0,0,1,0,NA,0
347,@USER @USER @USER @USER #Paid #Ass #Kisser  = #Prostitute ?!,0,1,0,0,1,NA,1,1
348,@USER @USER @USER @USER #Sessions #UraniumOne @USER How can a special counsel be appointed for a BS dossier etc. and an abundance of UraniumOne evidence be ignored under bias and/or incompetence?,0,1,0,0,1,1,1,NA
349,@USER @USER @USER @USER #Smartmatic must be sanction 4every time they allowed Chavez cheat https://t.co/LVurPfiJTA,0,1,0,0,1,NA,NA,0
350,@USER @USER @USER @USER #swamplife #Americans last again https://t.co/jTZDmJdqxF,0,1,0,0,1,1,1,NA
351,"@USER @USER @USER @USER #TrumpLiesMatter If it's necessary to hand deliver, They need the press to cover it https://t.co/t11NiN6GWv",0,1,0,0,1,NA,NA,NA
354,=@USER @USER @USER @USER @USER,0,0,0,0,0,0,NA,0
355,"@USER @USER @USER @USER @USER's response: ""Not now. Not until the border wall is completed.<U+FFFD> High time we #FlipThe4th for decency &amp; common sense! #CA04 2/2",0,1,0,0,1,NA,1,0
356,@USER @USER @USER @USER @USER   @USER @USER @USER #BeInformed #ShapeUpOrWeWillVoteYouOut https://t.co/SnTHzR8fSI,1,1,1,0,1,1,1,0
357,=@USER @USER @USER @USER @USER  an investigation on whether Trump collided with Russia? your political witch hunt is backfiring and exposing that in fact your candidate and political party had The Russian ties. have You no conscience?,1,1,1,0,1,1,1,NA
358,@USER @USER @USER @USER @USER  https://t.co/BMQGf42lZm,0,1,0,0,1,NA,1,NA
359,@USER @USER @USER @USER @USER  https://t.co/nO4swcavGI,0,0,0,0,NA,NA,NA,0
360,@USER @USER @USER @USER @USER  https://t.co/uXc2TUblu6,0,0,0,0,0,0,NA,0
361,@USER @USER @USER @USER @USER  OR MAYBE THE HEALTHIEST PRODUCTIVE COUNTRY ON EARTH ? SINGLE PAYER FOR ALL.!<f0><U+009F><U+0098><U+008A>,0,0,0,0,1,NA,1,NA
362,@USER @USER @USER @USER @USER  Please fight this! https://t.co/nc74rW4oGd,0,1,0,0,NA,NA,NA,0
363,"=@USER @USER @USER @USER @USER  start packing, others also",1,1,0,0,1,1,1,0
364,=@USER @USER @USER @USER @USER  sure didnt condem The racial beating of The man who was pulled from his truck during rodney king riots infact defended them,0,1,0,0,1,NA,NA,NA
365,=@USER @USER @USER @USER @USER  what affect did The naming of Chad in The travel ban have on Niger?,0,0,0,0,1,1,0,0
371,"@USER @USER @USER @USER @USER &amp; his ilk don<U+FFFD>t care - they<U+FFFD>re evil! Besides, why worry about killing a potential voter, when they count the dead anyways! <f0><U+009F><U+0091><U+00B6><f0><U+009F><U+008F><U+00BB><f0><U+009F><U+0092><U+0080>",0,0,0,0,1,NA,1,NA
372,"=@USER @USER @USER @USER @USER *NOTICE* all The women have blonde hair and blue eyes EXCEPT The illegal immigrant, Melania. Strange - makes You go hmmm......",0,1,0,0,1,NA,1,NA
373,@USER @USER @USER @USER @USER @USER     The cuffs are coming. https://t.co/Gvz6M2ZAWa,0,1,0,0,1,0,0,0
374,"@USER @USER @USER @USER @USER @USER  @USER  Meet the woman who actually got an AWARD for White, European genocide. https://t.co/xlfGX86qNM",0,0,0,0,1,0,0,0
375,"@USER @USER @USER @USER @USER @USER  Hell, if you save that up for a whole year, it won't even pay for a babysitter, going out for a dinner, paying for your child to play a sports or buy the supplies, pay for gas to go to work, buy a weeks worth of food..",0,1,0,0,NA,0,NA,0
376,@USER @USER @USER @USER @USER @USER  https://t.co/iPrHakT3pS,0,1,0,0,1,1,1,NA
377,@USER @USER @USER @USER @USER @USER  https://t.co/t19MrvCemX,0,1,0,0,1,NA,NA,NA
379,@USER @USER @USER @USER @USER @USER #AmericanTraitors https://t.co/4oVK3UXklA,1,1,0,1,1,NA,1,1
380,@USER @USER @USER @USER @USER @USER #BanIRIB,0,1,0,0,1,NA,NA,NA
381,"@USER @USER @USER @USER @USER @USER ...American debacle. It is difficult to say how they might pervert this well-delivered message, but that is the one talent that they within the mainstream media actually retain, having already abandoned all their integr",1,1,0,0,1,1,1,0
382,@USER @USER @USER @USER @USER @USER .@USER @USER @USER @USER @USER @USER @USER @USER #NavajoCodeTalkers #DoOver,1,1,1,0,1,1,1,0
383,=@USER @USER @USER @USER @USER @USER @USER,0,0,0,0,0,0,NA,0
384,@USER @USER @USER @USER @USER @USER @USER  DO IT!  Replace @USER with @USER or @USER https://t.co/sIHbKDII4P,0,0,0,0,NA,0,0,0
385,@USER @USER @USER @USER @USER @USER @USER  https://t.co/2EOZ9boW4A,0,0,0,0,0,0,0,0
386,@USER @USER @USER @USER @USER @USER @USER  https://t.co/cFsp4UTjvi,1,1,1,0,1,1,1,NA
387,@USER @USER @USER @USER @USER @USER @USER  https://t.co/KT8LiFWz9C,0,1,0,0,1,NA,1,NA
388,@USER @USER @USER @USER @USER @USER @USER #TrumpBudget #InfrastructureScam https://t.co/17IBVvdsQg,0,1,0,0,1,0,0,0
389,@USER @USER @USER @USER @USER @USER @USER #Women need to take back control of their own bodies.  #GOP males and #FakeChristians need to back off and stop bashing @USER,0,1,0,0,1,1,1,NA
391,@USER @USER @USER @USER @USER @USER @USER @USER  Time to take global warming seriously. https://t.co/KURQKKKki5,0,1,0,0,NA,0,0,0
393,@USER @USER @USER @USER @USER @USER @USER @USER #DoSomethingGOP #ImpeachTrump #Impeach45 #25thamendment https://t.co/swtzxGWCIw,0,0,0,0,1,0,0,0
394,@USER @USER @USER @USER @USER @USER @USER @USER @USER   @USER This putz will succeed in making thugs worse https://t.co/sCUusT7y1x,0,1,0,0,NA,0,0,1
395,@USER @USER @USER @USER @USER @USER @USER @USER @USER  https://t.co/zlJ3DIH6bb,0,0,0,0,0,0,0,0
396,"@USER @USER @USER @USER @USER @USER @USER @USER @USER  THE UN<U+2B07><U+FE0F>IS A PARASITE SUCKING US<f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8>DRY. KICK THEM OUT OF NYC, &amp; USA<f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8><U+274",0,1,0,0,1,NA,NA,NA
397,@USER @USER @USER @USER @USER @USER @USER @USER @USER #BackTRUMPorBeVotedOut https://t.co/AdWugFqMUr,0,0,0,0,1,0,NA,0
398,@USER @USER @USER @USER @USER @USER @USER @USER @USER #BackTRUMPorBeVotedOut https://t.co/mhvJiOi2V9,0,1,0,0,1,NA,1,0
399,@USER @USER @USER @USER @USER @USER @USER @USER @USER #SpeakUp or #StandDown,0,0,0,0,NA,0,0,0
400,@USER @USER @USER @USER @USER @USER @USER @USER @USER &amp; pedophiles!,1,1,0,0,1,1,1,NA
401,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER -- #VoteDemocratUSA * https://t.co/p3wboVgPeA,0,0,0,0,1,0,1,0
402,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER #ShutDownCongress #RestrainCongress #UnhackTheVote,0,0,0,0,1,NA,NA,NA
403,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER #ConyerThousands #DeportDACA #ClintonMurders #KKK #TickTock https://t.co/iOtfaYujTv,0,0,0,0,1,NA,NA,NA
404,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER #ConyerThousands #DeportDACA #ClintonMurders #KKK #TickTock https://t.co/lIFvzipjoo,0,0,0,0,1,0,0,NA
405,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER #EndLiberalCorruption https://t.co/XqZHWc7NNH,0,1,0,0,1,0,0,0
406,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER #FindRealNewsAtTwitter https://t.co/XXfTUnP8ef,0,0,0,0,1,NA,NA,NA
407,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER #TheStormIsOnTheHorizon https://t.co/T5P6dzGmwV,0,0,0,0,0,0,0,0
408,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @US,0,0,0,0,0,0,NA,0
